FeatureID	Kingdom	Phylum	Class	Order	Family	Genus	Species
OTU_2970	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	minutissima
OTU_2971	Fungi	Ascomycota	Leotiomycetes	Rhytismatales	Rhytismataceae	Lophodermium	conigenum
OTU_2972	Fungi	Rozellomycota	Rozellomycota_cls_Incertae_sedis	Rozellomycota_ord_Incertae_sedis	Rozellomycota_fam_Incertae_sedis	NA	NA
OTU_2973	Fungi	NA	NA	NA	NA	NA	NA
OTU_2974	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	multiseptata
OTU_2975	Fungi	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	NA
OTU_2976	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Phyllostictaceae	Phyllosticta	NA
OTU_2977	Fungi	Chytridiomycota	Rhizophydiomycetes	Rhizophydiales	Alphamycetaceae	Betamyces	NA
OTU_2978	Fungi	Chytridiomycota	Chytridiomycota_cls_Incertae_sedis	Chytridiomycota_ord_Incertae_sedis	Chytridiomycota_fam_Incertae_sedis	Chytridiomycota_gen_Incertae_sedis	NA
OTU_2979	Fungi	NA	NA	NA	NA	NA	NA
OTU_2980	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Rhizophagus	NA
OTU_2981	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Chaetothyriaceae	Camptophora	hylomeconis
OTU_2982	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Spizellomycetales_fam_Incertae_sedis	Spizellomycetales_gen_Incertae_sedis	NA
OTU_2983	Fungi	Basidiomycota	Tremellomycetes	Tremellales	NA	NA	NA
OTU_2984	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	NA	NA	NA
OTU_2985	Fungi	Rozellomycota	Rozellomycotina_cls_Incertae_sedis	GS08	GS08_fam_Incertae_sedis	GS08_gen_Incertae_sedis	NA
OTU_2986	Fungi	NA	NA	NA	NA	NA	NA
OTU_2987	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Paraphoma	salicis
OTU_2988	Fungi	Ascomycota	Leotiomycetes	Helotiales	NA	NA	NA
OTU_2989	Fungi	Basidiomycota	Microbotryomycetes	Microbotryomycetes_ord_Incertae_sedis	Microbotryomycetes_fam_Incertae_sedis	Pseudohyphozyma	NA
OTU_2990	Fungi	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	NA
OTU_2991	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
OTU_2992	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Podila	humilis
OTU_2993	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Leptobacillium	symbioticum
OTU_2994	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Nectriopsis	candicans
OTU_2995	Fungi	NA	NA	NA	NA	NA	NA
OTU_2996	Fungi	Basidiomycota	Microbotryomycetes	NA	NA	NA	NA
OTU_2997	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Capronia	NA
OTU_2998	Fungi	Rozellomycota	Rozellomycota_cls_Incertae_sedis	Rozellomycota_ord_Incertae_sedis	Rozellomycota_fam_Incertae_sedis	Rozellomycota_gen_Incertae_sedis	NA
OTU_2999	Fungi	Ascomycota	Leotiomycetes	Helotiales	Leptodontidiaceae	Leptodontidium	NA
OTU_3000	Fungi	Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Sporothrix	NA
OTU_3001	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	NA	NA
OTU_3002	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Bryochiton	NA
OTU_3003	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Clavulinopsis	NA
OTU_3004	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	NA	NA
OTU_3005	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
OTU_3006	Fungi	Ascomycota	Leotiomycetes	Rhytismatales	Rhytismataceae	Lophodermium	NA
OTU_3007	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	spinulosum
OTU_3008	Fungi	NA	NA	NA	NA	NA	NA
OTU_3009	Fungi	Ascomycota	Dothideomycetes	Dothideales	Dothideaceae	NA	NA
OTU_3010	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Dothiorella	NA
OTU_3011	Fungi	NA	NA	NA	NA	NA	NA
OTU_3012	Fungi	Rozellomycota	Rozellomycota_cls_Incertae_sedis	Rozellomycota_ord_Incertae_sedis	Rozellomycota_fam_Incertae_sedis	Rozellomycota_gen_Incertae_sedis	NA
OTU_3013	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	woglindeana
OTU_3014	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodotorula	NA
OTU_3015	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Rhizophagus	intraradices
OTU_3016	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	NA
OTU_3017	Fungi	Ascomycota	Dothideomycetes	Gloniales	Gloniaceae	Cenococcum	NA
OTU_3018	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodosporidiobolus	NA
OTU_3019	Fungi	NA	NA	NA	NA	NA	NA
OTU_3020	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Hyaloscypha	variabilis
OTU_3021	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Capronia	NA
OTU_3022	Fungi	Ascomycota	Lecanoromycetes	Acarosporales	Acarosporales_fam_Incertae_sedis	Acarosporales_gen_Incertae_sedis	NA
OTU_3023	Fungi	NA	NA	NA	NA	NA	NA
OTU_3024	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Hyaloscypha	NA
OTU_3025	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	vernum
OTU_3026	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	NA
OTU_3027	Fungi	NA	NA	NA	NA	NA	NA
OTU_3028	Fungi	NA	NA	NA	NA	NA	NA
OTU_3029	Fungi	Chytridiomycota	Rhizophydiomycetes	Rhizophydiales	Rhizophydiales_fam_Incertae_sedis	Rhizophydiales_gen_Incertae_sedis	NA
OTU_3030	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	NA
OTU_3031	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis	Saccharomycetales_gen_Incertae_sedis	NA
OTU_3032	Fungi	Ascomycota	Leotiomycetes	Leotiales	Tympanidaceae	Tympanidaceae_gen_Incertae_sedis	NA
OTU_3033	Fungi	Basidiomycota	Agaricomycetes	Trechisporales	Hydnodontaceae	Trechispora	NA
OTU_3034	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Lipomycetaceae	Myxozyma	NA
OTU_3035	Fungi	Ascomycota	Leotiomycetes	Helotiales	Rutstroemiaceae	Rutstroemia	bolaris
OTU_3036	Fungi	Basidiomycota	Pucciniomycetes	Pucciniales	NA	NA	NA
OTU_3037	Fungi	NA	NA	NA	NA	NA	NA
OTU_3038	Fungi	Ascomycota	Sareomycetes	Sareales	Sareaceae	Sarea	resinae
OTU_3039	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	pulchella
OTU_3040	Fungi	NA	NA	NA	NA	NA	NA
OTU_3041	Fungi	Basidiomycota	Agaricomycetes	Russulales	Albatrellaceae	Byssoporia	terrestris
OTU_3042	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Meliniomyces	NA
OTU_3043	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Atheliaceae	Piloderma	sphaerosporum
OTU_3044	Fungi	NA	NA	NA	NA	NA	NA
OTU_3045	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	acutovelatus
OTU_3046	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	fibrillosa
OTU_3047	Fungi	Ascomycota	Leotiomycetes	Helotiales	Dermateaceae	Cryptosporiopsis	NA
OTU_3048	Fungi	NA	NA	NA	NA	NA	NA
OTU_3049	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	subminiatopus
OTU_3050	Fungi	NA	NA	NA	NA	NA	NA
OTU_3051	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Hyaloscypha	NA
OTU_3052	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Hypocreales_gen_Incertae_sedis	NA
OTU_3053	Fungi	NA	NA	NA	NA	NA	NA
OTU_3054	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Itersonilia	NA
OTU_3055	Fungi	Ascomycota	Leotiomycetes	Helotiales	NA	NA	NA
OTU_3056	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Xylariaceae_gen_Incertae_sedis	NA
OTU_3057	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Epibryaceae	Epibryon	NA
OTU_3058	Fungi	Rozellomycota	Rozellomycota_cls_Incertae_sedis	Rozellomycota_ord_Incertae_sedis	Rozellomycota_fam_Incertae_sedis	Rozellomycota_gen_Incertae_sedis	NA
OTU_3059	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	NA	NA
OTU_3060	Fungi	Rozellomycota	Rozellomycota_cls_Incertae_sedis	Rozellomycota_ord_Incertae_sedis	Rozellomycota_fam_Incertae_sedis	Rozellomycota_gen_Incertae_sedis	NA
OTU_3061	Fungi	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	NA
OTU_3062	Fungi	Rozellomycota	Rozellomycota_cls_Incertae_sedis	Rozellomycota_ord_Incertae_sedis	Rozellomycota_fam_Incertae_sedis	Rozellomycota_gen_Incertae_sedis	NA
OTU_3063	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Ophiocordyceps	retorta
OTU_3064	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	antarctica
OTU_3065	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Typhulaceae	Typhula	micans
OTU_3066	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Dictyosporiaceae	Dictyosporiaceae_gen_Incertae_sedis	NA
OTU_3067	Fungi	Ascomycota	Leotiomycetes	Rhytismatales	Rhytismataceae	Colpoma	NA
OTU_3068	Fungi	Basidiomycota	Agaricomycetes	Trechisporales	Hydnodontaceae	Trechispora	NA
OTU_3069	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
OTU_3070	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	chaetospira
OTU_3071	Fungi	NA	NA	NA	NA	NA	NA
OTU_3072	Fungi	Ascomycota	Sordariomycetes	Annulatascales	Annulatascaceae	Vertexicola	NA
OTU_3073	Fungi	NA	NA	NA	NA	NA	NA
OTU_3074	Fungi	Ascomycota	Lecanoromycetes	Ostropales	Stictidaceae	Cryptodiscus	NA
OTU_3075	Fungi	NA	NA	NA	NA	NA	NA
OTU_3076	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	NA	NA
OTU_3077	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Knufia	NA
OTU_3078	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	NA
OTU_3079	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Knufia	NA
OTU_3080	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	NA	NA
OTU_3081	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Ramariopsis	NA
OTU_3082	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	multiseptata
OTU_3083	Fungi	Ascomycota	Leotiomycetes	Helotiales	Leptodontidiaceae	Leptodontidium	NA
OTU_3084	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	multiseptata
OTU_3085	Fungi	Ascomycota	Leotiomycetes	Helotiales	Leptodontidiaceae	Leptodontidium	NA
OTU_3086	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	NA
OTU_3087	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Kodamaea	NA
OTU_3088	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Neopyrenochaetaceae	Neopyrenochaeta	acicola
OTU_3089	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	cariosa
OTU_3090	Fungi	NA	NA	NA	NA	NA	NA
OTU_3091	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Hyaloscypha	finlandica
OTU_3092	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	spinulosum
OTU_3093	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pseudombrophilaceae	Lasiobolidium	NA
OTU_3094	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Tetracladium	NA
OTU_3095	Fungi	Ascomycota	Sordariomycetes	Phomatosporales	Phomatosporaceae	Phomatospora	NA
OTU_3096	Fungi	Ascomycota	Lecanoromycetes	NA	NA	NA	NA
OTU_3097	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU_3098	Fungi	NA	NA	NA	NA	NA	NA
OTU_3099	Fungi	Ascomycota	Leotiomycetes	Leotiomycetes_ord_Incertae_sedis	Leotiomycetes_fam_Incertae_sedis	NA	NA
OTU_3100	Fungi	NA	NA	NA	NA	NA	NA
OTU_3101	Fungi	Ascomycota	Leotiomycetes	Leotiales	Tympanidaceae	Tympanis	NA
OTU_3102	Fungi	NA	NA	NA	NA	NA	NA
OTU_3103	Fungi	NA	NA	NA	NA	NA	NA
OTU_3104	Fungi	NA	NA	NA	NA	NA	NA
OTU_3105	Fungi	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	NA
OTU_3106	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	spinulosum
OTU_3107	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU_3108	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Piskurozyma	taiwanensis
OTU_3109	Fungi	Ascomycota	Taphrinomycetes	Taphrinales	Taphrinaceae	Taphrina	betulina
OTU_3110	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU_3111	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pleurotaceae	Nematoctonus	NA
OTU_3112	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	impexa
OTU_3113	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU_3114	Fungi	Chytridiomycota	Chytridiomycetes	Chytridiales	Chytridiales_fam_Incertae_sedis	Chytridiales_gen_Incertae_sedis	NA
OTU_3115	Fungi	NA	NA	NA	NA	NA	NA
OTU_3116	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	caesiobrunneus
OTU_3117	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Capronia	NA
OTU_3118	Fungi	Mucoromycota	Endogonomycetes	GS22	GS22_fam_Incertae_sedis	GS22_gen_Incertae_sedis	NA
OTU_3119	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Cistella	NA
OTU_3120	Fungi	NA	NA	NA	NA	NA	NA
OTU_3121	Fungi	NA	NA	NA	NA	NA	NA
OTU_3122	Fungi	Basidiomycota	Exobasidiomycetes	Exobasidiales	Exobasidiaceae	Exobasidium	arescens
OTU_3123	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	NA	NA
OTU_3124	Fungi	NA	NA	NA	NA	NA	NA
OTU_3125	Fungi	NA	NA	NA	NA	NA	NA
OTU_3126	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	athabascus
OTU_3127	Fungi	Ascomycota	Leotiomycetes	Helotiales	Leptodontidiaceae	Leptodontidium	NA
OTU_3128	Fungi	Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae	Pinaceicola	cordae
OTU_3129	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Cistella	NA
OTU_3130	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Spizellomycetales_fam_Incertae_sedis	Spizellomycetales_gen_Incertae_sedis	NA
OTU_3131	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Hyalorbilia	NA
OTU_3132	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hymenogastraceae	Galerina	venenata
OTU_3133	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hymenogastraceae	Galerina	vittiformis
OTU_3134	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	NA
OTU_3135	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Spizellomycetales_fam_Incertae_sedis	Spizellomycetales_gen_Incertae_sedis	NA
OTU_3136	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Helotiales_gen_Incertae_sedis	NA
OTU_3137	Fungi	NA	NA	NA	NA	NA	NA
OTU_3138	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Tyrannosorus	NA
OTU_3139	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	NA
OTU_3140	Fungi	Ascomycota	Sordariomycetes	Diaporthomycetidae_ord_Incertae_sedis	Rhamphoriaceae	Xylolentia	brunneola
OTU_3141	Fungi	NA	NA	NA	NA	NA	NA
OTU_3142	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Tulasnellaceae	Tulasnellaceae_gen_Incertae_sedis	NA
OTU_3143	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Hyphodiscus	ucrainicus
OTU_3144	Fungi	Ascomycota	Leotiomycetes	Helotiales	Mollisiaceae	Phialocephala	fortinii
OTU_3145	Fungi	NA	NA	NA	NA	NA	NA
OTU_3146	Fungi	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	NA
OTU_3147	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
OTU_3148	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Hypocreaceae_gen_Incertae_sedis	NA
OTU_3149	Fungi	Ascomycota	Candelariomycetes	Candelariales	Pycnoraceae	Pycnora	NA
OTU_3150	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Piskurozyma	NA
OTU_3151	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetales_fam_Incertae_sedis	Hymenochaetales_gen_Incertae_sedis	NA
OTU_3152	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Atheliaceae	Piloderma	sphaerosporum
OTU_3153	Fungi	Ascomycota	Eurotiomycetes	Sclerococcales	Dactylosporaceae	Sclerococcum	ahtii
OTU_3154	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	NA	NA
OTU_3155	Fungi	Ascomycota	Pezizomycetes	Pezizales	Sarcosomataceae	Pseudoplectania	NA
OTU_3156	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Atheliaceae	Piloderma	NA
OTU_3157	Fungi	Ascomycota	Sordariomycetes	Sordariales	NA	NA	NA
OTU_3158	Fungi	NA	NA	NA	NA	NA	NA
OTU_3159	Fungi	NA	NA	NA	NA	NA	NA
OTU_3160	Fungi	Basidiomycota	Microbotryomycetes	Kriegeriales	Camptobasidiaceae	NA	NA
OTU_3161	Fungi	NA	NA	NA	NA	NA	NA
OTU_3162	Fungi	NA	NA	NA	NA	NA	NA
OTU_3163	Fungi	Chytridiomycota	Rhizophydiomycetes	Rhizophydiales	Rhizophydiales_fam_Incertae_sedis	Rhizophydiales_gen_Incertae_sedis	NA
OTU_3164	Fungi	Monoblepharomycota	Monoblepharidomycetes	Monoblepharidomycetes_ord_Incertae_sedis	Monoblepharidomycetes_fam_Incertae_sedis	Monoblepharidomycetes_gen_Incertae_sedis	NA
OTU_3165	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Lasiosphaeriaceae_gen_Incertae_sedis	NA
OTU_3166	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae	Chaetosphaeria	NA
OTU_3167	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
OTU_3168	Fungi	Ascomycota	Lecanoromycetes	Lecanoromycetes_ord_Incertae_sedis	Micropeltidaceae	Micropeltidaceae_gen_Incertae_sedis	NA
OTU_3169	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU_3170	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Spizellomycetales_fam_Incertae_sedis	Spizellomycetales_gen_Incertae_sedis	NA
OTU_3171	Fungi	NA	NA	NA	NA	NA	NA
OTU_3172	Fungi	NA	NA	NA	NA	NA	NA
OTU_3173	Fungi	NA	NA	NA	NA	NA	NA
OTU_3174	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Lepiota	felina
OTU_3175	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleraceae	Fonsecazyma	NA
OTU_3176	Fungi	Basidiomycota	Agaricomycetes	GS29	GS29_fam_Incertae_sedis	GS29_gen_Incertae_sedis	NA
OTU_3177	Fungi	NA	NA	NA	NA	NA	NA
OTU_3178	Fungi	Rozellomycota	Rozellomycota_cls_Incertae_sedis	Rozellomycota_ord_Incertae_sedis	Rozellomycota_fam_Incertae_sedis	Rozellomycota_gen_Incertae_sedis	NA
OTU_3179	Fungi	NA	NA	NA	NA	NA	NA
OTU_3180	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	NA	NA
OTU_3181	Fungi	NA	NA	NA	NA	NA	NA
OTU_3182	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Ampelomyces	quisqualis
OTU_3183	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	NA
OTU_3184	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	minutissima
OTU_3185	Fungi	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	NA
OTU_3186	Fungi	Ascomycota	Leotiomycetes	Helotiales	Pezizellaceae	Scleropezicula	NA
OTU_3187	Fungi	Rozellomycota	Rozellomycota_cls_Incertae_sedis	Rozellomycota_ord_Incertae_sedis	Rozellomycota_fam_Incertae_sedis	Rozellomycota_gen_Incertae_sedis	NA
OTU_3188	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Helotiales_gen_Incertae_sedis	NA
OTU_3189	Fungi	Basidiomycota	Microbotryomycetes	Microbotryomycetes_ord_Incertae_sedis	NA	NA	NA
OTU_3190	Fungi	Basidiomycota	Agaricomycetes	Boletales	Serpulaceae	Serpula	himantioides
OTU_3191	Fungi	Ascomycota	Leotiomycetes	Rhytismatales	Rhytismataceae	Colpoma	NA
OTU_3192	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	camphoratus
OTU_3193	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Metacordyceps	NA
OTU_3194	Fungi	NA	NA	NA	NA	NA	NA
OTU_3195	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Paraphoma	NA
OTU_3196	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipita	NA
OTU_3197	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA
OTU_3198	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Knufia	peltigerae
OTU_3199	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Geopora	NA
OTU_3200	Fungi	Olpidiomycota	GS18	GS18_ord_Incertae_sedis	GS18_fam_Incertae_sedis	GS18_gen_Incertae_sedis	NA
OTU_3201	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Acremonium	rutilum
OTU_3202	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces	NA
OTU_3203	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Striatibotrys	atypica
OTU_3204	Fungi	NA	NA	NA	NA	NA	NA
OTU_3205	Fungi	NA	NA	NA	NA	NA	NA
OTU_3206	Fungi	Ascomycota	Dothideomycetes	Cladosporiales	Cladosporiaceae	Cladosporium	cladosporioides
OTU_3207	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Capronia	NA
OTU_3208	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Hyaloscypha	finlandica
OTU_3209	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU_3210	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Hymenoscyphus	serotinus
OTU_3211	Fungi	Ascomycota	Leotiomycetes	Helotiales	Pezizellaceae	Hyalodendriella	NA
OTU_3212	Fungi	NA	NA	NA	NA	NA	NA
OTU_3213	Fungi	NA	NA	NA	NA	NA	NA
OTU_3214	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	NA	NA
OTU_3215	Fungi	Ascomycota	Laboulbeniomycetes	Pyxidiophorales	Pyxidiophoraceae	Pyxidiophoraceae_gen_Incertae_sedis	NA
OTU_3216	Fungi	NA	NA	NA	NA	NA	NA
OTU_3217	Fungi	Chytridiomycota	Chytridiomycetes	Chytridiales	Chytridiales_fam_Incertae_sedis	Chytridiales_gen_Incertae_sedis	NA
OTU_3218	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Sporormiella	leporina
OTU_3219	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipita	NA
OTU_3220	Fungi	Ascomycota	Leotiomycetes	Helotiales	NA	NA	NA
