feature	Aaosphaeria	Acarospora	Acarosporales_gen_Incertae_sedis	Acaulopage	Achroceratosphaeria	Acremonium	Acrodontium	Agaricales_gen_Incertae_sedis	Agaricomycetes_gen_Incertae_sedis	Agaricostilbales_gen_Incertae_sedis	Agaricostilbomycetes_gen_Incertae_sedis	Agonimia	Alatospora	Allantophomopsiella	Alpinaria	Alternaria	Amanita	Amorphothecaceae_gen_Incertae_sedis	Ampelomyces	Amphinema	Amphisphaeriales_gen_Incertae_sedis	Ampulloclitocybe	Annulatascales_gen_Incertae_sedis	Antarctomyces	Aphanocladium	Apiosordaria	Apiotrichum	Apodus	Arachnopeziza	Arbusculina	Archaeorhizomyces	Archaeorhizomycetales_gen_Incertae_sedis	Archaeorhizomycetes_gen_Incertae_sedis	Armillaria	Arrhenia	Articulospora	Ascocorticium	Ascocoryne	Ascomycota_gen_Incertae_sedis	Aspergillaceae_gen_Incertae_sedis	Aspicilia	Athelia	Atheliaceae_gen_Incertae_sedis	Atheliales_gen_Incertae_sedis	Aureobasidium	Auriculariaceae_gen_Incertae_sedis	Auriculariales_gen_Incertae_sedis	Babjevia	Babjeviella	Bacidina	Bannozyma	Basidiobolomycetes_gen_Incertae_sedis	Basidiobolomycota_gen_Incertae_sedis	Basidiobolus	Basidiodendron	Basidiomycota_gen_Incertae_sedis	Beauveria	Blastocladiomycota_gen_Incertae_sedis	Boliniales_gen_Incertae_sedis	Botryobasidium	Botrytis	Brahmaculus	Branch01_gen_Incertae_sedis	Bryochiton	Buckleyzyma	Burgoa	Byssoporia	Cadophora	Calcarisporium	Calloriaceae_gen_Incertae_sedis	Calophoma	Calycellina	Calyptella	Camptobasidiaceae_gen_Incertae_sedis	Camptobasidium	Candida	Cantharellales_gen_Incertae_sedis	Cantharellula	Capnodiales_gen_Incertae_sedis	Capronia	Catinaria	Cenangiaceae_gen_Incertae_sedis	Cenangium	Cenococcum	Cephalosporium	Cephalothecaceae_gen_Incertae_sedis	Cephalotrichum	Ceraceomyces	Ceratobasidiaceae_gen_Incertae_sedis	Ceratobasidium	Chaetospermum	Chaetosphaeria	Chaetosphaeriaceae_gen_Incertae_sedis	Chaetothyriaceae_gen_Incertae_sedis	Chaetothyriales_gen_Incertae_sedis	Chalara	Chionosphaeraceae_gen_Incertae_sedis	Chloridium	Chroogomphus	Chytridiales_gen_Incertae_sedis	Chytridiomycota_gen_Incertae_sedis	Cistella	Cladonia	Cladophialophora	Cladoriellaceae_gen_Incertae_sedis	Cladosporium	Claroideoglomus	Claussenomyces	Clavaria	Clavulina	Clavulinaceae_gen_Incertae_sedis	Clavulinopsis	Clitocybe	Coccomyces	Coemansia	Colacogloea	Coleophoma	Coleroa	Colletotrichum	Collophorina	Colpoma	Comoclathris	Coniochaeta	Coprinopsis	Coprinus	Cortinarius	Cosmospora	Crocicreas	Cryptococcus	Cryptodiscus	Cryptosporiopsis	Cutaneotrichosporon	Cylindrosympodium	Cyphellophora	Cyphellophoraceae_gen_Incertae_sedis	Cystobasidiales_gen_Incertae_sedis	Cystobasidiomycetes_gen_Incertae_sedis	Cystobasidium	Cystoderma	Cystofilobasidium	Cytospora	Dactylospora	Davidhawksworthia	Dermateaceae_gen_Incertae_sedis	Dermea	Devriesia	Diademospora	Diaporthe	Diatrype	Dictyolus	Dictyosporiaceae_gen_Incertae_sedis	Diddensiella	Didymella	Dioszegia	Discosia	Dissoderma	Dissophora	Dominikia	Dothideales_gen_Incertae_sedis	Dothiora	Dothiorella	Drechmeria	Elasticomyces	Elsinoaceae_gen_Incertae_sedis	Endogonales_gen_Incertae_sedis	Endogonomycetes_gen_Incertae_sedis	Endophragmiella	Entimomentora	Entocybe	Entoloma	Entomortierella	Entorrhizaceae_gen_Incertae_sedis	Eocronartium	Epicoccum	Epithamnolia	Eurotiales_gen_Incertae_sedis	Exobasidium	Exophiala	Extremus	Fayodia	Fellomyces	Filobasidiales_gen_Incertae_sedis	Filobasidiella	Filobasidium	Flammula	Fomes	Fungi_gen_Incertae_sedis	Fusariella	Fusarium	Fusidium	Galerina	Gamsia	Geminibasidium	Genolevuria	Geoglossales_gen_Incertae_sedis	Geomyces	Geopora	Gloeopycnis	Glomeromycota_gen_Incertae_sedis	Glutinomyces	Goffeauzyma	Goidanichiella	Gorgomyces	Gryganskiella	GS01_phy_Incertae_sedis_gen_Incertae_sedis	GS02_gen_Incertae_sedis	GS03_gen_Incertae_sedis	GS04_gen_Incertae_sedis	GS05_gen_Incertae_sedis	GS08_gen_Incertae_sedis	GS10_gen_Incertae_sedis	GS11_gen_Incertae_sedis	GS12_gen_Incertae_sedis	GS14_gen_Incertae_sedis	GS15_gen_Incertae_sedis	GS18_ord_Incertae_sedis_gen_Incertae_sedis	GS21_gen_Incertae_sedis	GS22_gen_Incertae_sedis	GS26_ord_Incertae_sedis_gen_Incertae_sedis	GS27_ord_Incertae_sedis_gen_Incertae_sedis	Gymnopilus	Gymnopus	Gymnostellatospora	Gyoerffyella	Gyromitra	Hamamotoa	Hamatocanthoscypha	Hannaella	Haplographium	Haptocillium	Hebeloma	Helicogoniaceae_gen_Incertae_sedis	Helminthosphaeriaceae_gen_Incertae_sedis	Helotiaceae_gen_Incertae_sedis	Helotiales_gen_Incertae_sedis	Helvella	Herpotrichiellaceae_gen_Incertae_sedis	Heterocephalacria	Heterophoma	Hirsutella	Hormonema	Humicolopsis	Hyalodendriella	Hyalorbilia	Hyaloscypha	Hyaloscyphaceae_gen_Incertae_sedis	Hygrophorus	Hymenochaetales_gen_Incertae_sedis	Hymenoscyphus	Hyphodiscus	Hyphodontia	Hyphodontiella	Hypholoma	Hypochnicium	Hypocreales_gen_Incertae_sedis	Hypogymnia	Hypomyces	Incertomyces	Infundichalara	Inocybe	Isthmomyces	Kabatiella	Karstenia	Keithomyces	Kickxellomycota_gen_Incertae_sedis	Knufia	Kockovaella	Kodamaea	Krasilnikovozyma	Kuehneromyces	Kurtzmaniella	Kurtzmanomyces	Laburnicola	Laccaria	Lachnellula	Lachnum	Lacrymaria	Lactarius	Laetinaevia	Lapidomyces	Lasiobolidium	Lasionectria	Lecanicillium	Lecanoromycetes_gen_Incertae_sedis	Leccinum	Lectera	Lecythophora	Lentitheciaceae_gen_Incertae_sedis	Leohumicola	Leotiaceae_gen_Incertae_sedis	Leotiales_gen_Incertae_sedis	Leotiomycetes_gen_Incertae_sedis	Leprocaulaceae_gen_Incertae_sedis	Leptobacillium	Leptodontidiaceae_gen_Incertae_sedis	Leptodontidium	Leptodophora	Leucogyrophana	Leuconeurospora	Leucosporidiales_gen_Incertae_sedis	Leucosporidium	Liangia	Lichenoconium	Linnemannia	Lipomycetaceae_gen_Incertae_sedis	Lobulomycetales_gen_Incertae_sedis	Lophium	Lophodermium	Luellia	Lycoperdon	Lyomyces	Lyophyllaceae_gen_Incertae_sedis	Malassezia	Mallocybe	Meliniomyces	Metapochonia	Metarhizium	Metschnikowia	Micarea	Microascaceae_gen_Incertae_sedis	Microbotryomycetes_gen_Incertae_sedis	Microdochium	Micropeltidaceae_gen_Incertae_sedis	Microsporomycetaceae_gen_Incertae_sedis	Mollisia	Monacrosporium	Monoblepharomycota_gen_Incertae_sedis	Mortierella	Mortierellales_gen_Incertae_sedis	Mortierellomycetes_gen_Incertae_sedis	Mrakia	Mrakiaceae_gen_Incertae_sedis	Mucor	Mucorales_gen_Incertae_sedis	Mycena	Mycenaceae_gen_Incertae_sedis	Mycoarthris	Mycobilimbia	Mycosphaerellales_gen_Incertae_sedis	Mycosymbioces	Myrmecridium	Myrothecium	Mystinarius	Mytilinidiaceae_gen_Incertae_sedis	Mytilinidiales_gen_Incertae_sedis	Mytilinidion	Myxotrichaceae_gen_Incertae_sedis	Myxozyma	Nadsonia	Naganishia	Naohidemyces	Nectriaceae_gen_Incertae_sedis	Nectriella	Nectriopsis	Neoacrodontium	Neobulgaria	Neonectria	Neosetophoma	Niessliaceae_gen_Incertae_sedis	Nothodactylaria	Occultifur	Ochroconis	Oidiodendron	Oliveonia	Ophiocordyceps	Orbiliaceae_gen_Incertae_sedis	Orbiliales_gen_Incertae_sedis	Paraleptosphaeria	Paramicrosporidium	Paraphaeosphaeria	Paraphoma	Paratritirachium	Parmeliopsis	Patellariales_gen_Incertae_sedis	Paxillus	Peltigera	Penicillium	Peniophorella	Perennicordyceps	Pezicula	Pezizellaster	Pezizomycotina_gen_Incertae_sedis	Pezoloma	Phacidiaceae_gen_Incertae_sedis	Phacidiales_gen_Incertae_sedis	Phacidium	Phaeococcomyces	Phaeohelotium	Phaeosphaeria	Phaeotheca	Phaeothecaceae_gen_Incertae_sedis	Phaeotremella	Phaeotrichum	Phenoliferia	Phialocephala	Phialomyces	Phlegmacium	Pholiota	Phomatospora	Phragmocephala	Piloderma	Piptocephalidaceae_gen_Incertae_sedis	Piptocephalis	Piskurozyma	Piskurozymaceae_gen_Incertae_sedis	Plectosphaerella	Pleosporales_gen_Incertae_sedis	Pleotrichocladium	Pochonia	Podila	Podospora	Polydesmia	Polyozellus	Polyphilus	Preussia	Psathyrella	Pseudeurotiaceae_gen_Incertae_sedis	Pseudeurotium	Pseudoanungitea	Pseudoarthrographis	Pseudocoleophoma	Pseudocyclothyriella	Pseudodictyosporium	Pseudogymnoascus	Pseudohelotium	Pseudohyphozyma	Pseudoplectania	Pseudosigmoidea	Pseudovalsaria	Psilolechiaceae_gen_Incertae_sedis	Psoroglaena	Psychronectria	Pucciniales_gen_Incertae_sedis	Pulvinula	Pustularia	Pycnora	Pyrenochaeta	Pyrenopeziza	Pyronemataceae_gen_Incertae_sedis	Pyxidiophorales_gen_Incertae_sedis	Rachicladosporium	Ramariopsis	Ramophialophora	Ramularia	Renatobasidium	Rhexocercosporidium	Rhinocladiella	Rhizidium	Rhizoglomus	Rhizophagus	Rhizophlyctidales_gen_Incertae_sedis	Rhizophydiales_gen_Incertae_sedis	Rhizophydium	Rhizopogon	Rhizosphaera	Rhodosporidiobolus	Rhodotorula	Ripartites	Roesleria	Roridomyces	Roseodiscus	Rozellomycota_gen_Incertae_sedis	Russula	Rutstroemia	Saccharomycetales_gen_Incertae_sedis	Saccharomycetes_gen_Incertae_sedis	Sagenomella	Saitozyma	Sakaguchia	Samsoniella	Sanchytriaceae_gen_Incertae_sedis	Sanchytrium	Sarcopodium	Sarcosagium	Sarea	Schizothecium	Sclerococcum	Scleroconidioma	Scleropezicula	Sclerostagonospora	Sclerotiniaceae_gen_Incertae_sedis	Scolecolachnum	Scoliciosporum	Scopuloides	Scutellinia	Scytalidium	Sebacinales_gen_Incertae_sedis	Septoglomus	Septoria	Serendipita	Serendipitaceae_gen_Incertae_sedis	Serpula	Siepmannia	Sistotrema	Sistotremastrum	Skvortzovia	Skyttea	Solicoccozyma	Sordariales_gen_Incertae_sedis	Sorocybe	Spermospora	Sphaerulina	Spiculogloeomycetes_gen_Incertae_sedis	Spirographa	Spirosphaera	Spizellomycetales_gen_Incertae_sedis	Sporidiobolaceae_gen_Incertae_sedis	Sporidiobolales_gen_Incertae_sedis	Sporobolomyces	Sporormiaceae_gen_Incertae_sedis	Sporormiella	Sporothrix	Steinia	Stereocaulon	Stilbella	Stropharia	Subulicystidium	Sugiyamaella	Suillus	Sympodiella	Sympoventuriaceae_gen_Incertae_sedis	Syncephalis	Synnemapestaloides	Syzygospora	Taeniolella	Taeniospora	Talaromyces	Taphrina	Tausonia	Teratosphaeria	Teratosphaeriaceae_gen_Incertae_sedis	Tetracladium	Teunomyces	Thaxterogaster	Thelebolus	Thelephora	Tolypocladium	Tomentella	Tomentellopsis	Trechispora	Trechisporales_gen_Incertae_sedis	Tremella	Tremellales_gen_Incertae_sedis	Tremellodendropsidales_gen_Incertae_sedis	Tremellomycetes_gen_Incertae_sedis	Trichobolus	Trichoderma	Tricholoma	Trichopeziza	Trichosporiella	Trimmatostroma	Triscelophorus	Truncatella	Tulasnella	Tulasnellaceae_gen_Incertae_sedis	Tylospora	Tympanidaceae_gen_Incertae_sedis	Tyrannosorus	Umbelopsidomycetes_gen_Incertae_sedis	Umbelopsis	Umbilicariales_gen_Incertae_sedis	Venturia	Venturiaceae_gen_Incertae_sedis	Verrucaria	Verrucariaceae_gen_Incertae_sedis	Verrucoccum	Vishniacozyma	Volutella	Wilcoxina	Xenasmatella	Xenochalara	Xenodidymella	Xenopolyscytalum	Yamadamyces	Yurkovia	Zoopagales_gen_Incertae_sedis	Zoopagomycota_gen_Incertae_sedis	Zygorhynchus
Barcode001	NA	NA	NA	NA	NA	NA	NA	-10.8787461950759	NA	NA	NA	-7.42609098645883	-10.2789866924266	NA	-8.92407018558534	-9.09495474478893	NA	NA	NA	-10.4018434402122	NA	NA	NA	-11.1388090343784	NA	-11.955097081206	NA	NA	-12.6206780421354	NA	-15.8936965365418	NA	NA	NA	-7.67614267214176	NA	NA	-15.8936965365418	-11.0357155414143	NA	NA	NA	-17.478659037263	NA	-17.478659037263	NA	NA	-17.478659037263	NA	NA	NA	NA	NA	NA	NA	-12.8348028474883	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-11.1748782890859	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.0949547447889	-11.1388090343784	NA	NA	NA	NA	NA	NA	NA	NA	-8.65211054997207	-12.6206780421354	NA	NA	NA	NA	-7.61602167970419	NA	NA	NA	NA	NA	-6.92791225187974	-11.0357155414143	-12.1567309423756	-7.4507530406931	NA	-6.53834544011701	NA	-11.1932568184007	NA	NA	NA	-15.478659037263	-10.6206780421354	NA	NA	NA	NA	NA	-17.478659037263	NA	NA	-9.77821931912189	NA	NA	NA	-9.37013458048481	-12.8936965365418	NA	NA	NA	-17.478659037263	NA	-11.1388090343784	-16.478659037263	-17.478659037263	NA	-12.4342649179045	-11.0029256062966	NA	NA	NA	NA	NA	NA	NA	-11.5013791137631	NA	NA	NA	NA	NA	NA	-10.6972993237383	-11.2118724965681	NA	NA	NA	-11.288834478383	-10.8493024171834	NA	NA	NA	-14.0192274186257	NA	NA	NA	NA	-8.43426491790453	NA	NA	NA	NA	-11.0357155414143	-11.8639491931478	NA	NA	-11.9240701855853	-9.67775913734268	-12.8348028474883	NA	NA	NA	NA	NA	NA	-11.4562912242345	-8.7816915110287	NA	-6.94338366064218	-17.478659037263	-16.478659037263	NA	-15.478659037263	NA	NA	NA	-1.23930291665778	NA	-14.1567309423756	NA	NA	NA	NA	NA	NA	NA	NA	NA	-13.1567309423756	NA	NA	NA	-17.478659037263	NA	NA	NA	NA	NA	NA	NA	NA	-17.478659037263	NA	NA	-11.5479216997001	NA	-15.8936965365418	NA	NA	NA	-3.29122963471125	NA	NA	NA	-14.8936965365418	-9.06080652237708	NA	NA	-17.478659037263	NA	-11.955097081206	NA	-17.478659037263	NA	-11.1036196059161	-13.5717684416545	NA	NA	NA	NA	-11.7237715350995	NA	-11.3087340358207	NA	NA	NA	NA	NA	-16.478659037263	-14.1567309423756	-14.478659037263	-12.1211070326449	-11.6206780421354	NA	NA	-4.80844540052442	NA	-10.3701345804848	NA	NA	-13.1567309423756	-12.349376020318	-15.8936965365418	NA	-10.3087340358207	NA	NA	-13.2307315238194	-7.26191317906768	-12.349376020318	-11.3911961960126	NA	NA	NA	NA	NA	-16.478659037263	-9.2165641918928	-14.478659037263	NA	NA	NA	NA	NA	NA	-13.3911961960126	NA	NA	NA	NA	NA	NA	NA	-8.7816915110287	NA	-10.8787461950759	NA	NA	NA	NA	NA	NA	-10.5479216997001	-11.3087340358207	-17.478659037263	NA	-8.4590683089051	NA	NA	NA	-11.5013791137631	NA	NA	NA	NA	NA	NA	-7.72711497817388	NA	NA	NA	NA	NA	NA	-17.478659037263	NA	-6.20544622740865	-12.2307315238194	-8.2165641918928	-9.00698382287094	NA	-13.3087340358207	NA	NA	NA	-11.288834478383	NA	-15.1567309423756	NA	NA	NA	NA	-9.5302918056783	NA	NA	NA	NA	-9.94727757674667	NA	NA	NA	-11.349376020318	-9.11233682301717	-7.61757213126759	NA	NA	-16.478659037263	NA	NA	NA	-8.99887877323388	NA	NA	NA	NA	-7.96888403293605	-2.72366717725355	NA	NA	NA	-7.00901722002347	NA	-13.2307315238194	NA	NA	NA	NA	NA	NA	-10.9868059409333	-11.2118724965681	NA	NA	-8.58687533404467	-17.478659037263	-17.478659037263	NA	NA	-12.349376020318	NA	-12.2307315238194	NA	NA	NA	NA	-15.1567309423756	-10.5361445319237	-16.478659037263	NA	NA	NA	NA	NA	NA	-15.478659037263	NA	NA	-13.7782193191219	NA	NA	-17.478659037263	NA	NA	NA	NA	NA	NA	NA	NA	-11.349376020318	-12.1932568184007	NA	NA	-8.52446272687611	-16.478659037263	NA	NA	-10.7507385826998	-17.478659037263	NA	-11.0692681011253	-11.8936965365418	NA	NA	NA	-10.8639491931478	-9.98680594093331	-13.5717684416545	NA	NA	NA	NA	NA	-11.2118724965681	NA	NA	NA	NA	NA	NA	NA	-8.26191317906768	-9.11233682301717	NA	-14.8936965365418	NA	NA	-13.8936965365418	-17.478659037263	NA	NA	NA	NA	NA	NA	NA	-17.478659037263	NA	NA	-9.1794510188757	NA	NA	NA	NA	NA	NA	-16.478659037263	-12.7782193191219	NA	-8.05239428256088	NA	NA	NA	-17.478659037263	NA	NA	NA	-16.478659037263	-14.3087340358207	NA	-11.269205671634	NA	NA	-11.9868059409333	NA	-6.76699206369864	NA	NA	NA	-11.269205671634	-9.19788826713238	NA	-10.4452360357255	-5.9097528827609	-16.478659037263	-12.0863416144842	NA	NA	-9.82760734608405	-17.478659037263	NA	NA	-17.478659037263	NA	NA	NA	-7.06080652237708	-13.3911961960126	NA	NA	-10.7507385826998	-4.49673504994564	NA	NA	-9.67775913734268	-12.1211070326449	NA	-10.7921585100798	NA	-17.478659037263	NA	NA	-16.478659037263	NA	NA	NA	-7.81688093949099	NA	NA	-15.478659037263	NA	NA	-11.4125698468052	NA	NA	-15.8936965365418	-17.478659037263	NA	NA	-15.1567309423756	NA	-10.298749947248	-9.50137911376306	-5.36621953048143	NA	-10.5361445319237	-10.01105348718	NA	NA	NA	NA	-14.8936965365418	-17.478659037263	NA	-17.478659037263	NA	NA	NA
Barcode002	NA	NA	-17.796483282924	NA	NA	-11.667200265979	NA	NA	NA	NA	NA	NA	-11.9891283608664	NA	-13.2115207822029	-17.796483282924	NA	NA	NA	-8.57731476246185	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-17.796483282924	NA	NA	NA	NA	NA	NA	-12.9891283608664	-11.7090204416737	NA	NA	NA	NA	NA	-17.796483282924	NA	NA	-9.79085873373014	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-17.796483282924	NA	NA	-17.796483282924	NA	NA	NA	NA	-9.87167077931823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-5.99477492400755	NA	NA	NA	NA	NA	-17.796483282924	NA	NA	NA	-9.76306028138657	NA	NA	NA	NA	-17.796483282924	NA	NA	NA	NA	NA	-9.40846599757888	-11.2115207822029	NA	-2.76698035810968	NA	-9.8895926873155	NA	NA	NA	NA	NA	-11.2266276745931	-16.796483282924	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.2040262456559	NA	NA	-11.5485557694804	-9.31266750565976	-16.796483282924	NA	NA	-9.57248160872591	-12.5870299172951	NA	NA	-13.2115207822029	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-11.8192033594241	-12.4745551880367	NA	NA	-15.796483282924	NA	NA	NA	-17.796483282924	-16.796483282924	NA	NA	NA	NA	-11.0415957807605	NA	NA	NA	NA	NA	NA	NA	-17.796483282924	-16.796483282924	NA	NA	NA	NA	NA	NA	-4.92150193527024	NA	NA	NA	NA	NA	NA	NA	NA	-10.4214438515771	NA	-11.2115207822029	NA	NA	NA	-9.58702991729507	NA	NA	NA	-11.5676645924281	NA	-13.272921326867	NA	NA	NA	NA	NA	NA	NA	NA	-17.796483282924	NA	NA	NA	NA	NA	NA	NA	NA	-16.2115207822029	NA	NA	NA	NA	-14.796483282924	NA	NA	NA	NA	NA	NA	NA	NA	-8.93850228779644	NA	-9.48360032763966	NA	-4.89410816843799	-16.796483282924	-17.796483282924	NA	NA	NA	NA	-17.796483282924	NA	NA	-6.14498306227128	-15.796483282924	NA	-17.796483282924	NA	-17.796483282924	-12.4041658601453	NA	NA	NA	NA	NA	-10.7852560275008	NA	NA	-5.96280253426927	NA	NA	NA	NA	NA	-6.6886123686444	NA	-6.91536932224892	NA	NA	-9.63661194614563	NA	-17.796483282924	-17.796483282924	-11.5296967422291	-12.3046301865943	NA	-6.85837395670478	-14.3370516642867	NA	NA	NA	NA	NA	-17.796483282924	NA	-7.06262056324547	NA	-5.71633197330993	NA	NA	-16.796483282924	NA	NA	NA	-5.07026512359182	-17.796483282924	NA	NA	NA	-16.796483282924	NA	NA	-6.06304420002458	NA	-12.1817734388088	NA	NA	NA	NA	-13.5485557694804	NA	NA	-5.86944611420372	-10.7630602813866	-10.9261185633406	NA	NA	NA	NA	-8.35561411531315	NA	NA	NA	-14.796483282924	NA	NA	-6.79859815509491	NA	NA	NA	NA	NA	NA	-17.796483282924	NA	NA	-11.9138402335622	NA	-5.75277241957686	NA	-12.7090204416737	NA	NA	NA	-16.2115207822029	NA	NA	NA	NA	NA	NA	-6.47117782783433	NA	NA	NA	-8.19100376486235	NA	NA	-12.8422869725371	-16.796483282924	NA	-6.81634370528486	-17.796483282924	NA	NA	NA	NA	-9.65693193052522	-12.3702185282219	-8.64166517387191	-16.796483282924	NA	NA	NA	NA	-2.27148253481264	NA	NA	-17.796483282924	-8.09257970947935	NA	-12.1526270931493	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-14.4745551880367	NA	-16.796483282924	NA	-10.4566332800394	NA	-13.0960435647829	NA	-10.8077985961518	NA	NA	-10.0685628283608	NA	-7.29265754492827	NA	-11.6265582814817	NA	NA	NA	-14.3370516642867	-9.25732447181598	-17.796483282924	NA	-7.79789285317869	-11.5870299172951	NA	-17.796483282924	NA	NA	NA	NA	NA	-14.3370516642867	NA	NA	NA	-10.5110810640618	NA	NA	-9.5064644359914	NA	NA	NA	NA	NA	NA	NA	-14.0960435647829	NA	NA	NA	NA	-17.796483282924	-16.796483282924	-12.4745551880367	NA	NA	-11.5110810640618	NA	-7.81777282381766	NA	NA	NA	NA	NA	NA	NA	-5.69582094391882	-2.46735267728691	NA	-10.2266276745931	NA	-14.4745551880367	-5.88584055245439	-10.7741154698956	NA	NA	-10.3452721710917	NA	NA	NA	NA	-10.6879588261458	NA	NA	-11.1526270931493	NA	NA	NA	NA	-8.65949217084379	NA	NA	NA	NA	-9.1490248564691	-12.3370516642867	NA	NA	NA	NA	NA	NA	-7.8701872881429	-8.59681093808765	NA	NA	NA	NA	NA	NA	-13.5485557694804	NA	NA	NA	NA	-16.796483282924	NA	-17.796483282924	-16.796483282924	-6.81135290945712	NA	NA	NA	-6.90850114986556	NA	NA	-12.796483282924	NA	-10.0415957807605	NA	NA	-5.04055254183962	-17.796483282924	NA	NA	NA	-11.4214438515771	-12.4745551880367	NA	-13.3370516642867	-6.50877090337457	NA	-8.58946896274648	NA	-16.796483282924	NA	NA	-10.0349320504795	NA	NA	NA	-7.28473062915664	NA	NA	NA	NA	-12.0960435647829	-11.0415957807605	NA	NA	-9.68274111687483	-16.796483282924	NA	NA	-8.49727526453674	NA	-15.4745551880367	NA	-17.796483282924	NA	-12.4041658601453	-16.796483282924	NA	NA	NA	-17.796483282924	NA	-12.4041658601453	NA	NA	NA	NA	-16.796483282924
